营业流水号,结算流水号,客位名称,牌号,备注,桌号,就餐人数,应收金额,优惠金额,实收金额,操作pos,操作员,结算时间,开票标志,打印次数,hour
YY000101-251123-0036,JS000101-251123-0034,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-23 12:39:21,否,1,12
YY000101-251123-0035,JS000101-251123-0033,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-23 12:32:33,否,1,12
YY000101-251123-0032,JS000101-251123-0032,大厅.A08,,,,4,69.6,0.0,69.6,收银pos,001-收银,2025-11-23 12:24:18,否,0,12
YY000101-251123-0031,JS000101-251123-0030,外卖区域.WM客位204262,,,,1,44.7,0.0,44.7,收银pos,001-收银,2025-11-23 12:21:58,否,1,12
YY000101-251123-0029,JS000101-251123-0029,外卖区域.WM客位204262,,,,1,52.5,0.0,52.5,收银pos,001-收银,2025-11-23 12:17:18,否,1,12
YY000101-251123-0028,JS000101-251123-0028,外卖区域.WM客位204262,,,,1,46.7,0.0,46.7,收银pos,001-收银,2025-11-23 12:14:13,否,1,12
YY000101-251123-0027,JS000101-251123-0027,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-11-23 12:08:00,否,1,12
YY000101-251123-0026,JS000101-251123-0026,外卖区域.WM客位204262,,,,1,27.8,0.0,27.8,收银pos,001-收银,2025-11-23 12:06:42,否,1,12
YY000101-251123-0025,JS000101-251123-0025,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-11-23 12:05:03,否,1,12
YY000101-251123-0019,JS000101-251123-0019,大厅.A09,,,,2,178.0,0.0,178.0,收银pos,001-收银,2025-11-23 12:02:41,否,0,12
YY000101-251123-0024,JS000101-251123-0024,外卖区域.WM客位204262,,,,1,45.8,0.0,45.8,收银pos,001-收银,2025-11-23 12:02:14,否,1,12
YY000101-251123-0023,JS000101-251123-0023,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-23 12:01:57,否,1,12
YY000101-251123-0022,JS000101-251123-0022,外卖区域.WM客位204262,,,,1,44.7,0.0,44.7,收银pos,001-收银,2025-11-23 12:00:08,否,1,12
YY000101-251123-0021,JS000101-251123-0021,外卖区域.WM客位204262,,,,1,48.7,0.0,48.7,收银pos,001-收银,2025-11-23 11:56:53,否,1,11
YY000101-251123-0020,JS000101-251123-0020,外卖区域.WM客位204262,,,,1,44.7,0.0,44.7,收银pos,001-收银,2025-11-23 11:47:23,否,1,11
YY000101-251123-0018,JS000101-251123-0018,外卖区域.WM客位204262,,,,1,75.8,0.0,75.8,收银pos,001-收银,2025-11-23 11:44:59,否,1,11
YY000101-251123-0017,JS000101-251123-0017,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-11-23 11:40:07,否,1,11
YY000101-251123-0016,JS000101-251123-0016,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-11-23 11:38:08,否,1,11
YY000101-251123-0015,JS000101-251123-0015,外卖区域.WM客位204262,,,,1,35.3,0.0,35.3,收银pos,001-收银,2025-11-23 11:36:14,否,1,11
YY000101-251123-0014,JS000101-251123-0014,外卖区域.WM客位204262,,,,1,47.8,0.0,47.8,收银pos,001-收银,2025-11-23 11:35:21,否,1,11
YY000101-251123-0013,JS000101-251123-0013,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-23 11:33:17,否,1,11
YY000101-251123-0012,JS000101-251123-0012,外卖区域.WM客位204262,,,,1,69.1,0.0,69.1,收银pos,001-收银,2025-11-23 11:22:58,否,1,11
YY000101-251123-0011,JS000101-251123-0011,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-11-23 11:22:25,否,1,11
YY000101-251123-0010,JS000101-251123-0010,外卖区域.WM客位204262,,,,1,38.8,0.0,38.8,收银pos,001-收银,2025-11-23 11:17:29,否,1,11
YY000101-251123-0009,JS000101-251123-0009,外卖区域.WM客位204262,,,,1,45.8,0.0,45.8,收银pos,001-收银,2025-11-23 11:15:45,否,1,11
YY000101-251123-0008,JS000101-251123-0008,外卖区域.WM客位204262,,,,1,48.7,0.0,48.7,收银pos,001-收银,2025-11-23 11:14:47,否,1,11
YY000101-251123-0007,JS000101-251123-0007,外卖区域.WM客位204262,,,,1,31.8,0.0,31.8,收银pos,001-收银,2025-11-23 11:14:05,否,1,11
YY000101-251123-0006,JS000101-251123-0006,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-23 11:12:16,否,1,11
YY000101-251123-0005,JS000101-251123-0005,外卖区域.WM客位204262,,,,1,36.8,0.0,36.8,收银pos,001-收银,2025-11-23 10:57:22,否,1,10
YY000101-251123-0004,JS000101-251123-0004,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-23 10:32:08,否,1,10
YY000101-251123-0003,JS000101-251123-0003,大厅.A06,,,,1,30.0,0.0,30.0,收银pos,001-收银,2025-11-23 10:04:02,否,0,10
YY000101-251123-0002,JS000101-251123-0002,外卖区域.WM客位204262,,,,1,54.7,0.0,54.7,收银pos,001-收银,2025-11-23 09:08:54,否,1,9
YY000101-251122-0117,JS000101-251122-0116,外卖区域.WM客位204262,,,,1,47.8,0.0,47.8,收银pos,001-收银,2025-11-22 20:52:23,否,1,20
YY000101-251122-0116,JS000101-251122-0115,大厅.A02,,,,2,56.0,0.0,56.0,收银pos,001-收银,2025-11-22 20:24:44,否,0,20
YY000101-251122-0115,JS000101-251122-0114,外卖区域.WM客位204262,,,,1,42.7,0.0,42.7,收银pos,001-收银,2025-11-22 20:19:28,否,1,20
YY000101-251122-0100,JS000101-251122-0113,大厅.A08,,,,5,416.0,56.4,359.6,收银pos,001-收银,2025-11-22 20:16:11,否,0,20
YY000101-251122-0114,JS000101-251122-0112,外卖区域.WM客位204262,,,,1,36.8,0.0,36.8,收银pos,001-收银,2025-11-22 19:54:17,否,1,19
YY000101-251122-0105,JS000101-251122-0103,大厅.A06,,,,2,174.0,8.0,166.0,收银pos,001-收银,2025-11-22 19:47:18,否,0,19
YY000101-251122-0112,JS000101-251122-0108,大厅.A05,,,,2,23.8,0.0,23.8,收银pos,001-收银,2025-11-22 19:46:29,否,0,19
YY000101-251122-0106,JS000101-251122-0111,大厅.A02,,,,2,68.0,0.0,68.0,收银pos,001-收银,2025-11-22 19:46:24,否,0,19
YY000101-251122-0113,JS000101-251122-0110,外卖区域.WM客位204262,,,,1,49.7,0.0,49.7,收银pos,001-收银,2025-11-22 19:44:27,否,1,19
YY000101-251122-0108,JS000101-251122-0109,大厅.A03,,,,1,199.0,0.0,199.0,收银pos,001-收银,2025-11-22 19:34:27,否,0,19
YY000101-251122-0111,JS000101-251122-0107,大厅.A01,,,,2,23.8,0.0,23.8,收银pos,001-收银,2025-11-22 19:18:31,否,0,19
YY000101-251122-0110,JS000101-251122-0106,外卖区域.WM客位204262,,,,1,40.7,0.0,40.7,收银pos,001-收银,2025-11-22 19:15:45,否,1,19
YY000101-251122-0109,JS000101-251122-0105,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-22 19:04:56,否,1,19
YY000101-251122-0107,JS000101-251122-0104,外卖区域.WM客位204262,,,,1,44.2,0.0,44.2,收银pos,001-收银,2025-11-22 18:45:55,否,1,18
YY000101-251122-0095,JS000101-251122-0094,大厅.A04,,,,2,172.0,0.0,172.0,收银pos,001-收银,2025-11-22 18:44:50,否,0,18
YY000101-251122-0103,JS000101-251122-0102,大厅.A02,,,,2,278.0,0.0,278.0,收银pos,001-收银,2025-11-22 18:24:36,否,0,18
YY000101-251122-0104,JS000101-251122-0101,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-22 18:23:17,否,1,18
YY000101-251122-0102,JS000101-251122-0100,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-22 18:20:48,否,1,18
YY000101-251122-0101,JS000101-251122-0099,外卖区域.WM客位204262,,,,1,34.7,0.0,34.7,收银pos,001-收银,2025-11-22 18:16:37,否,1,18
YY000101-251122-0099,JS000101-251122-0098,外卖区域.WM客位204262,,,,1,40.7,0.0,40.7,收银pos,001-收银,2025-11-22 18:06:08,否,1,18
YY000101-251122-0098,JS000101-251122-0097,外卖区域.WM客位204262,,,,1,62.5,0.0,62.5,收银pos,001-收银,2025-11-22 17:59:25,否,1,17
YY000101-251122-0097,JS000101-251122-0096,大厅.A06,,,,1,47.0,0.0,47.0,收银pos,001-收银,2025-11-22 17:54:08,否,0,17
YY000101-251122-0096,JS000101-251122-0095,外卖区域.WM客位204262,,,,1,69.5,0.0,69.5,收银pos,001-收银,2025-11-22 17:53:13,否,1,17
YY000101-251122-0094,JS000101-251122-0093,外卖区域.WM客位204262,,,,1,45.8,0.0,45.8,收银pos,001-收银,2025-11-22 17:47:11,否,1,17
YY000101-251122-0084,JS000101-251122-0083,大厅.A04,,,,2,128.0,0.0,128.0,收银pos,001-收银,2025-11-22 17:46:17,否,0,17
YY000101-251122-0093,JS000101-251122-0092,外卖区域.WM客位204262,,,,1,41.6,0.0,41.6,收银pos,001-收银,2025-11-22 17:46:08,否,1,17
YY000101-251122-0092,JS000101-251122-0091,外卖区域.WM客位204262,,,,1,40.8,0.0,40.8,收银pos,001-收银,2025-11-22 17:42:33,否,1,17
YY000101-251122-0091,JS000101-251122-0090,外卖区域.WM客位204262,,,,1,69.7,0.0,69.7,收银pos,001-收银,2025-11-22 17:40:49,否,1,17
YY000101-251122-0083,JS000101-251122-0089,大厅.A03,,,,2,160.0,0.0,160.0,收银pos,001-收银,2025-11-22 17:26:32,否,0,17
YY000101-251122-0090,JS000101-251122-0088,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-11-22 17:26:22,否,1,17
YY000101-251122-0089,JS000101-251122-0087,外卖区域.WM客位204262,,,,1,63.6,0.0,63.6,收银pos,001-收银,2025-11-22 17:18:24,否,1,17
YY000101-251122-0088,JS000101-251122-0086,外卖区域.WM客位204262,,,,1,32.7,0.0,32.7,收银pos,001-收银,2025-11-22 17:14:34,否,1,17
YY000101-251122-0087,JS000101-251122-0085,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 17:03:14,否,1,17
YY000101-251122-0085,JS000101-251122-0084,外卖区域.WM客位204262,,,,1,54.2,0.0,54.2,收银pos,001-收银,2025-11-22 16:41:15,否,1,16
YY000101-251122-0082,JS000101-251122-0082,外卖区域.WM客位204262,,,,1,43.0,0.0,43.0,收银pos,001-收银,2025-11-22 16:28:10,否,1,16
YY000101-251122-0081,JS000101-251122-0081,外卖区域.WM客位204262,,,,1,41.8,0.0,41.8,收银pos,001-收银,2025-11-22 16:22:02,否,1,16
YY000101-251122-0080,JS000101-251122-0080,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 16:18:03,否,1,16
YY000101-251122-0079,JS000101-251122-0079,外卖区域.WM客位204262,,,,1,40.4,0.0,40.4,收银pos,001-收银,2025-11-22 16:15:03,否,1,16
YY000101-251122-0078,JS000101-251122-0078,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 16:09:56,否,1,16
YY000101-251122-0077,JS000101-251122-0077,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 16:09:39,否,1,16
YY000101-251122-0076,JS000101-251122-0076,外卖区域.WM客位204262,,,,1,47.8,0.0,47.8,收银pos,001-收银,2025-11-22 15:55:58,否,1,15
YY000101-251122-0075,JS000101-251122-0075,外卖区域.WM客位204262,,,,1,50.8,0.0,50.8,收银pos,001-收银,2025-11-22 15:28:52,否,1,15
YY000101-251122-0074,JS000101-251122-0074,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-22 15:16:42,否,1,15
YY000101-251122-0073,JS000101-251122-0073,外卖区域.WM客位204262,,,,1,31.8,0.0,31.8,收银pos,001-收银,2025-11-22 15:10:04,否,1,15
YY000101-251122-0072,JS000101-251122-0072,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-11-22 14:59:00,否,1,14
YY000101-251122-0071,JS000101-251122-0071,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-11-22 14:47:50,否,1,14
YY000101-251122-0070,JS000101-251122-0070,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 14:35:49,否,1,14
YY000101-251122-0069,JS000101-251122-0069,外卖区域.WM客位204262,,,,1,42.7,0.0,42.7,收银pos,001-收银,2025-11-22 14:15:23,否,1,14
YY000101-251122-0068,JS000101-251122-0068,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-11-22 14:09:46,否,1,14
YY000101-251122-0067,JS000101-251122-0067,外卖区域.WM客位204262,,,,1,41.6,0.0,41.6,收银pos,001-收银,2025-11-22 14:07:07,否,1,14
YY000101-251122-0066,JS000101-251122-0066,外卖区域.WM客位204262,,,,1,52.5,0.0,52.5,收银pos,001-收银,2025-11-22 14:03:37,否,1,14
YY000101-251122-0065,JS000101-251122-0065,外卖区域.WM客位204262,,,,1,69.8,0.0,69.8,收银pos,001-收银,2025-11-22 14:02:03,否,1,14
YY000101-251122-0064,JS000101-251122-0064,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 14:01:21,否,1,14
YY000101-251122-0063,JS000101-251122-0063,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 13:58:57,否,1,13
YY000101-251122-0062,JS000101-251122-0062,外卖区域.WM客位204262,,,,1,36.6,0.0,36.6,收银pos,001-收银,2025-11-22 13:49:02,否,1,13
YY000101-251122-0054,JS000101-251122-0054,大厅.A01,,,,2,23.8,0.0,23.8,收银pos,001-收银,2025-11-22 13:29:48,否,0,13
YY000101-251122-0049,JS000101-251122-0049,大厅.A02,,,,2,178.0,0.0,178.0,收银pos,001-收银,2025-11-22 13:29:45,否,0,13
YY000101-251122-0031,JS000101-251122-0029,大厅.A07,,,,2,178.0,0.0,178.0,收银pos,001-收银,2025-11-22 13:29:27,否,0,13
YY000101-251122-0055,JS000101-251122-0055,大厅.A06,,,,2,178.0,0.0,178.0,收银pos,001-收银,2025-11-22 13:29:24,否,0,13
YY000101-251122-0051,JS000101-251122-0051,大厅.A04,,,,2,23.8,0.0,23.8,收银pos,001-收银,2025-11-22 13:29:21,否,0,13
YY000101-251122-0061,JS000101-251122-0061,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-11-22 13:25:58,否,1,13
YY000101-251122-0060,JS000101-251122-0060,外卖区域.WM客位204262,,,,1,69.6,0.0,69.6,收银pos,001-收银,2025-11-22 13:20:16,否,1,13
YY000101-251122-0059,JS000101-251122-0059,外卖区域.WM客位204262,,,,1,39.8,0.0,39.8,收银pos,001-收银,2025-11-22 13:20:08,否,1,13
YY000101-251122-0058,JS000101-251122-0058,外卖区域.WM客位204262,,,,1,67.8,0.0,67.8,收银pos,001-收银,2025-11-22 13:17:54,否,1,13
YY000101-251122-0057,JS000101-251122-0057,外卖区域.WM客位204262,,,,1,36.8,0.0,36.8,收银pos,001-收银,2025-11-22 13:10:01,否,1,13
YY000101-251122-0056,JS000101-251122-0056,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-22 13:09:54,否,1,13
YY000101-251122-0053,JS000101-251122-0053,外卖区域.WM客位204262,,,,1,38.8,0.0,38.8,收银pos,001-收银,2025-11-22 13:04:17,否,1,13
YY000101-251122-0052,JS000101-251122-0052,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 13:03:04,否,1,13
YY000101-251122-0050,JS000101-251122-0050,外卖区域.WM客位204262,,,,1,69.7,0.0,69.7,收银pos,001-收银,2025-11-22 12:57:58,否,1,12
YY000101-251122-0048,JS000101-251122-0048,外卖区域.WM客位204262,,,,1,48.8,0.0,48.8,收银pos,001-收银,2025-11-22 12:54:53,否,1,12
YY000101-251122-0047,JS000101-251122-0047,外卖区域.WM客位204262,,,,1,40.8,0.0,40.8,收银pos,001-收银,2025-11-22 12:54:36,否,1,12
YY000101-251122-0046,JS000101-251122-0046,外卖区域.WM客位204262,,,,1,87.2,0.0,87.2,收银pos,001-收银,2025-11-22 12:50:56,否,1,12
YY000101-251122-0028,JS000101-251122-0044,大厅.A05,,,,2,168.0,32.8,135.2,收银pos,001-收银,2025-11-22 12:46:31,否,0,12
YY000101-251122-0045,JS000101-251122-0045,外卖区域.WM客位204262,,,,1,40.8,0.0,40.8,收银pos,001-收银,2025-11-22 12:46:30,否,1,12
YY000101-251122-0044,JS000101-251122-0043,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-22 12:44:46,否,1,12
YY000101-251122-0043,JS000101-251122-0042,外卖区域.WM客位204262,,,,1,29.8,0.0,29.8,收银pos,001-收银,2025-11-22 12:33:31,否,1,12
YY000101-251122-0042,JS000101-251122-0041,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-11-22 12:33:03,否,1,12
YY000101-251122-0041,JS000101-251122-0040,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-11-22 12:27:06,否,1,12
YY000101-251122-0040,JS000101-251122-0039,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-22 12:16:06,否,1,12
YY000101-251122-0039,JS000101-251122-0038,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-22 12:15:38,否,1,12
YY000101-251122-0038,JS000101-251122-0037,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 12:13:14,否,1,12
YY000101-251122-0025,JS000101-251122-0036,大厅.A03,,,,2,50.0,0.0,50.0,收银pos,001-收银,2025-11-22 12:12:31,否,0,12
YY000101-251122-0037,JS000101-251122-0035,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-22 12:10:50,否,1,12
YY000101-251122-0036,JS000101-251122-0034,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-22 12:10:07,否,1,12
YY000101-251122-0035,JS000101-251122-0033,外卖区域.WM客位204262,,,,1,39.6,0.0,39.6,收银pos,001-收银,2025-11-22 12:08:09,否,1,12
YY000101-251122-0034,JS000101-251122-0032,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-22 12:06:00,否,1,12
YY000101-251122-0033,JS000101-251122-0031,外卖区域.WM客位204262,,,,1,35.7,0.0,35.7,收银pos,001-收银,2025-11-22 12:05:13,否,1,12
YY000101-251122-0032,JS000101-251122-0030,外卖区域.WM客位204262,,,,1,41.8,0.0,41.8,收银pos,001-收银,2025-11-22 12:02:49,否,1,12
YY000101-251122-0030,JS000101-251122-0028,外卖区域.WM客位204262,,,,1,70.6,0.0,70.6,收银pos,001-收银,2025-11-22 12:00:14,否,1,12
YY000101-251122-0029,JS000101-251122-0027,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 11:56:38,否,1,11
YY000101-251122-0019,JS000101-251122-0026,大厅.A06,,,,1,22.0,0.0,22.0,收银pos,001-收银,2025-11-22 11:54:13,否,0,11
YY000101-251122-0027,JS000101-251122-0025,外卖区域.WM客位204262,,,,1,44.6,0.0,44.6,收银pos,001-收银,2025-11-22 11:51:22,否,1,11
YY000101-251122-0024,JS000101-251122-0023,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-22 11:40:09,否,1,11
YY000101-251122-0023,JS000101-251122-0022,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-22 11:38:51,否,1,11
YY000101-251122-0022,JS000101-251122-0021,外卖区域.WM客位204262,,,,1,40.7,0.0,40.7,收银pos,001-收银,2025-11-22 11:37:58,否,1,11
YY000101-251122-0021,JS000101-251122-0020,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-11-22 11:37:31,否,1,11
YY000101-251122-0020,JS000101-251122-0019,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-22 11:34:41,否,1,11
YY000101-251122-0018,JS000101-251122-0018,外卖区域.WM客位204262,,,,1,39.7,0.0,39.7,收银pos,001-收银,2025-11-22 11:32:12,否,1,11
YY000101-251122-0017,JS000101-251122-0017,外卖区域.WM客位204262,,,,1,35.7,0.0,35.7,收银pos,001-收银,2025-11-22 11:30:38,否,1,11
YY000101-251122-0016,JS000101-251122-0016,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-11-22 11:30:31,否,1,11
YY000101-251122-0015,JS000101-251122-0015,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-11-22 11:28:02,否,1,11
YY000101-251122-0014,JS000101-251122-0014,外卖区域.WM客位204262,,,,1,66.8,0.0,66.8,收银pos,001-收银,2025-11-22 11:24:11,否,1,11
YY000101-251122-0013,JS000101-251122-0013,外卖区域.WM客位204262,,,,1,37.7,0.0,37.7,收银pos,001-收银,2025-11-22 11:18:40,否,1,11
YY000101-251122-0012,JS000101-251122-0012,外卖区域.WM客位204262,,,,1,46.7,0.0,46.7,收银pos,001-收银,2025-11-22 11:18:22,否,1,11
YY000101-251122-0011,JS000101-251122-0011,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 11:17:54,否,1,11
YY000101-251122-0010,JS000101-251122-0010,外卖区域.WM客位204262,,,,1,45.8,0.0,45.8,收银pos,001-收银,2025-11-22 11:17:53,否,1,11
YY000101-251122-0009,JS000101-251122-0009,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-11-22 11:16:55,否,1,11
YY000101-251122-0008,JS000101-251122-0008,外卖区域.WM客位204262,,,,1,37.7,0.0,37.7,收银pos,001-收银,2025-11-22 11:12:39,否,1,11
YY000101-251122-0007,JS000101-251122-0007,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-11-22 11:11:21,否,1,11
YY000101-251122-0006,JS000101-251122-0006,外卖区域.WM客位204262,,,,1,47.8,0.0,47.8,收银pos,001-收银,2025-11-22 11:07:56,否,1,11
YY000101-251122-0005,JS000101-251122-0005,外卖区域.WM客位204262,,,,1,39.7,0.0,39.7,收银pos,001-收银,2025-11-22 11:06:07,否,1,11
YY000101-251122-0004,JS000101-251122-0004,外卖区域.WM客位204262,,,,1,39.7,0.0,39.7,收银pos,001-收银,2025-11-22 11:00:45,否,1,11
YY000101-251122-0003,JS000101-251122-0003,外卖区域.WM客位204262,,,,1,40.8,0.0,40.8,收银pos,001-收银,2025-11-22 10:57:56,否,1,10
YY000101-251122-0002,JS000101-251122-0002,外卖区域.WM客位204262,,,,1,45.8,0.0,45.8,收银pos,001-收银,2025-11-22 10:30:25,否,1,10
YY000101-251122-0001,JS000101-251122-0001,外卖区域.WM客位204262,,,,1,37.7,0.0,37.7,收银pos,001-收银,2025-11-22 10:14:32,否,1,10
YY000101-251121-0127,JS000101-251121-0127,大厅.A03,,,,2,36.0,0.0,36.0,收银pos,001-收银,2025-11-21 21:07:09,否,0,21
YY000101-251121-0125,JS000101-251121-0125,外卖区域.WM客位204262,,,,1,38.8,0.0,38.8,收银pos,001-收银,2025-11-21 20:43:30,否,1,20
YY000101-251121-0079,JS000101-251121-0083,大厅.A01,,,,2,240.0,48.0,192.0,收银pos,001-收银,2025-11-21 20:41:08,否,0,20
YY000101-251121-0122,JS000101-251121-0122,大厅.A03,,,,2,178.0,0.0,178.0,收银pos,001-收银,2025-11-21 20:37:14,否,0,20
YY000101-251121-0112,JS000101-251121-0109,大厅.A07,,,,2,184.0,6.0,178.0,收银pos,001-收银,2025-11-21 20:37:10,否,0,20
YY000101-251121-0123,JS000101-251121-0123,大厅.A05,,,,2,178.0,0.0,178.0,收银pos,001-收银,2025-11-21 20:36:56,否,0,20
YY000101-251121-0124,JS000101-251121-0124,外卖区域.WM客位204262,,,,1,38.89,0.0,38.89,收银pos,001-收银,2025-11-21 20:26:46,否,1,20
YY000101-251121-0121,JS000101-251121-0121,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-11-21 20:10:07,否,1,20
YY000101-251121-0116,JS000101-251121-0120,大厅.A02,,,,3,160.0,0.0,160.0,收银pos,001-收银,2025-11-21 20:08:43,否,0,20
YY000101-251121-0100,JS000101-251121-0119,大厅.A09,,,,2,240.0,0.0,240.0,收银pos,001-收银,2025-11-21 19:56:38,否,0,19
YY000101-251121-0120,JS000101-251121-0118,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-11-21 19:52:47,否,1,19
